id,question,ex_or_im,story_section,reference_answer1,reference_answer2,generated_answer,rouge1_a1,rouge2_a1,rougeL_a1,rougeLsum_a1,rouge1_a2,rouge2_a2,rougeL_a2,rougeLsum_a2,bleu_a1,precisions_a1,brevity_penalty_a1,length_ratio_a1,translation_length_a1,reference_length_a1,bleu_a2,precisions_a2,brevity_penalty_a2,length_ratio_a2,translation_length_a2,reference_length_a2,bleurt_score_a1,bleurt_score_a2
56,what will happen because the monkey is clever ?,implicit,"the monkey grew more and more curious and suspicious , and urged the jelly fish to tell him for what his liver was wanted , and ended up by appealing to his hearer 's feelings by saying that he was very troubled at what he had been told . then the jelly fish , seeing how anxious the monkey looked , was sorry for him , and told him everything . how the dragon queen had fallen ill , and how the doctor had said that only the liver of a live monkey would cure her , and how the dragon king had sent h",the monkey will escape .,he might escape .,"The monkey is clever because he understands the importance of staying calm and thinking of ways to avoid getting into trouble or danger. He knows that the doctor has given him instructions on how to get the liver, and if he does not follow these instructions, he may not be able to receive treatment. By understanding this, the monkey can try to think of different strategies to help him survive the situation without causing harm. Additionally, he realizes that if he becomes too frightened, he may lose control and become a danger",0.041666666666666664,0.02127659574468085,0.041666666666666664,0.041666666666666664,0.021052631578947368,0.0,0.021052631578947368,0.021052631578947368,0.01690350769811075,"[0.039603960396039604, 0.02, 0.010101010101010102, 0.01020408163265306]",1.0,20.0,100,5,0.01322770962373162,"[0.0297029702970297, 0.01, 0.010101010101010102, 0.01020408163265306]",1.0,25.0,100,4,-1.1915132,-1.4644386
57,what will the tailor's wife and the three tailors do to the bannock ?,implicit,"now , it chanced that this house belonged to a tailor , and he and his two apprentices were sitting cross - legged on the top of a big table by the window , sewing away with all their might , while the tailor 's wife was sitting beside the fire carding lint . when the wee bannock came trundling across the floor , all three tailors got such a fright that they jumped down from the table and hid behind the master tailor 's wife . "" hoot , "" she said , "" what a set of cowards ye be ! it is but a nic",try to catch the bannock .,eat it with milk .,"The tailor, wife, and three tailors will try to catch the bannock and divide it between themselves.",0.45454545454545453,0.4,0.45454545454545453,0.45454545454545453,0.09523809523809523,0.0,0.09523809523809523,0.09523809523809523,0.23253775401768095,"[0.3333333333333333, 0.25, 0.21052631578947367, 0.16666666666666666]",1.0,3.3333333333333335,20,6,0.06760229884571738,"[0.14285714285714285, 0.05, 0.05263157894736842, 0.05555555555555555]",1.0,4.0,20,5,-0.81990206,-1.7942914
58,why did andrew want the inheritance to himself ?,implicit,"but his brother complained of being weary , and at length they decided to remain there for the night . when andrew awoke he found himself alone ; and he saw neither brother nor boat , until he came to the highest point of the island . then he discovered him far out , darting for land like a sea - gull . andrew did not understand the whole affair . there were still provisions there , as well as a dish of curd , his gun and various other things . so andrew wasted but little time in thought . "" he ",he was greedy .,not have to divide it .,"andrew wanted the inheritance to himself because he believed that luck was what made all things possible, and he believed that luck would help him get his own way with the inheritance. additionally, andrew believed that luck would protect him from harm, and he believed that luck would give him an advantage over others who were trying to gain the inheritance. ultimately, andrew believed that luck was the key to unlocking the door to success, and he believed that luck would make him the winner. therefore, andrew",0.044444444444444446,0.0,0.044444444444444446,0.044444444444444446,0.021739130434782608,0.0,0.021739130434782608,0.021739130434782608,0.014809533936958785,"[0.041237113402061855, 0.010416666666666666, 0.010526315789473684, 0.010638297872340425]",1.0,24.0,96,4,0.013781824242771296,"[0.030927835051546393, 0.010416666666666666, 0.010526315789473684, 0.010638297872340425]",1.0,16.0,96,6,-1.5417299,-1.7017148
59,why was the young man's mother angry at her son ?,implicit,"' i will give them , ' answered the man , and he took the horse , and the youth took the gun and the dog and the falcon , and went home with them . but when his mother heard what he had done she was very angry , and beat him with a stick which she had in her hand . ' that will teach you to sell my property , ' said she , when her arm was quite tired , but ian her son answered her nothing , and went off to his bed , for he was very sore . that night he rose softly , and left the house carrying th",he sold her property .,he sold her property .,"The reason why the young man's mother was angry at her son is because she felt that the young man sold her property without permission, and thus, she wanted to punish him for this. Additionally, the young man had been beaten by his mother, which made her feel even more upset. The young man was not prepared to listen to his mother's explanation, and instead, he continued to argue with her until it was dark outside.",0.09756097560975609,0.05,0.07317073170731708,0.07317073170731708,0.09756097560975609,0.05,0.07317073170731708,0.07317073170731708,0.028990582148720148,"[0.06976744186046512, 0.03529411764705882, 0.023809523809523808, 0.012048192771084338]",1.0,17.0,85,5,0.028990582148720148,"[0.06976744186046512, 0.03529411764705882, 0.023809523809523808, 0.012048192771084338]",1.0,17.0,85,5,-1.269393,-1.269393
60,why was the widowed mistress the most unfortunate woman in the world ?,implicit,""" madam , "" she said , with a sob in her voice , "" i bid you welcome to the house of kittlerumpit , although you find its mistress one of the most unfortunate women in the world . "" "" hout - tout , "" answered the old lady , in such a harsh voice that the young woman started , and grasped her baby tighter in her arms . "" ye have little need to say that . ye have lost your husband , i grant ye , but there were waur losses at shirra - muir . and now your pig is like to die -- i could , maybe , reme",she lost her husband and her pig .,lost her husband .,"The elderly woman was the most unfortunate woman in the world because she lost her husband, which made her feel helpless and vulnerable. She also had to lose her pig, which further contributed to her despair and loneliness. Additionally, she had to make difficult decisions about how to handle the situation, which added to her distress and sorrow. Overall, the woman was a tragic figure who experienced great loss and hardship throughout her life.",0.17283950617283952,0.10126582278481013,0.17283950617283952,0.17283950617283952,0.07792207792207792,0.05333333333333332,0.07792207792207792,0.07792207792207792,0.04913906386707895,"[0.10714285714285714, 0.060240963855421686, 0.036585365853658534, 0.024691358024691357]",1.0,10.375,83,8,0.02837045175138425,"[0.05952380952380952, 0.03614457831325301, 0.024390243902439025, 0.012345679012345678]",1.0,20.75,83,4,-1.0245962,-1.3258878
61,how did the chief steward suggest the jelly fish trick a monkey ?,implicit,""" well , "" said the chief steward , "" if you depend on your strength or dexterity you will never catch a monkey . the only way is to play a trick on one ! "" "" how can i play a trick on a monkey ? i do n't know how to do it , "" said the perplexed jelly fish . "" this is what you must do , "" said the wily chief steward . "" when you approach the island of monkeys and meet some of them , you must try to get very friendly with one . tell him that you are a servant of the dragon king , and invite him t",invite a monkey to the palace .,invite him to come and visit you and see the dragon king 's palace .,"The jelly fish had to deceive the monkey, so he told him that he was a servant of the dragon king. Then he invited the monkey to visit him in the palace. He tried to show the monkey that the palace was grand and the sea was wonderful. So the jelly fish made the monkey believe he could see everything there, but actually he couldn't. After that, the jelly fish carried the monkey on his back until they arrived at the palace. 

So the answer is to lie and deceive",0.10309278350515463,0.042105263157894736,0.10309278350515463,0.10309278350515463,0.1904761904761905,0.03883495145631068,0.13333333333333336,0.1523809523809524,0.028058919775261464,"[0.0707070707070707, 0.04081632653061224, 0.020618556701030927, 0.010416666666666666]",1.0,14.0,98,7,0.03210641011174957,"[0.12121212121212122, 0.04081632653061224, 0.020618556701030927, 0.010416666666666666]",1.0,6.533333333333333,98,15,-1.171992,-1.0449648
62,why was it unwise of them to switch occupations ?,implicit,"so the matter was settled by this talk , and the two brothers each started out to try the other 's occupation , little dreaming of all that would happen . it was very unwise of them , for the happy hunter knew nothing of fishing , and the skillful fisher , who was bad tempered , knew as much about hunting .",they knew nothing of the others occupations .,"the happy hunter knew nothing of fishing , and the skillfull fisher , who was bad tempered , knew as much about hunting .","Because the happy hunter didn't know how to fish, which led to him being unable to catch fish, while the skilled fisher had more experience in fishing, which meant he could catch fish easily. This made the unhappy hunter not be able to catch any fish at all, which caused them to switch their occupations. The unhappy hunter couldn't make money from his previous job because he wasn't good at catching fish, while the skilled fisher was good at fishing, and he could earn enough money to",0.04123711340206186,0.0,0.04123711340206186,0.04123711340206186,0.14545454545454545,0.05555555555555555,0.12727272727272726,0.12727272727272726,0.017797995254066327,"[0.041666666666666664, 0.021052631578947368, 0.010638297872340425, 0.010752688172043012]",1.0,11.875,95,8,0.03954642621728139,"[0.13541666666666666, 0.05263157894736842, 0.031914893617021274, 0.010752688172043012]",1.0,3.9583333333333335,95,24,-1.4735434,-0.71839476
63,why was the gentleman in despair on the fourteenth night ?,implicit,"the young man raised his head as if to reply , but the king would not listen , and commanded his guards to put him under arrest , adding , however , that if the prisoner wished to visit any part of the city , he was at liberty to do so properly guarded , and in fifteen days he would be brought to trial before the highest judges in the land . the young man left the king 's presence , surrounded by soldiers , and accompanied by many of his friends , for he was a great favourite . by their advice h",he needed to go to trial the next day .,he would die the next day .,"The gentleman was in despair because he had been struck with a blow which caused him to fall unconscious, and he did not know what happened next. He is afraid that he will die if he does not make his way home quickly.",0.15384615384615385,0.0,0.11538461538461539,0.11538461538461539,0.16326530612244897,0.0,0.08163265306122448,0.08163265306122448,0.03287473654477695,"[0.10638297872340426, 0.021739130434782608, 0.022222222222222223, 0.022727272727272728]",1.0,4.6,46,10,0.03287473654477695,"[0.10638297872340426, 0.021739130434782608, 0.022222222222222223, 0.022727272727272728]",1.0,6.571428571428571,46,7,-1.3213998,-0.88770056
64,how did the gentleman feel after he heard a strange noise in the room ?,implicit,"one night the prince returned after a longer chase than usual , and he was so tired that he went up straight to bed . suddenly he was awakened by a strange noise in the room , and suspecting that a robber might have stolen in , he jumped out of bed , and seized his sword , which lay ready to his hand . then he perceived that the noise proceeded from the next room , which belonged to the princess , and was lighted by a burning torch . creeping softly to the door , he peeped through it , and behel",startled .,alert .,"the gentleman felt relieved when he heard a strange noise in the room, and he realized that he was not dreaming or hallucinating. he had been taken into a dream world where the princess was alive and well. this made him wonder whether he should try to find out more about the princess and the situation. he decided to go back home and talk to his parents about this situation. they were worried about the princess and would like to know what had happened to her.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012997769455057805,"[0.021505376344086023, 0.010869565217391304, 0.01098901098901099, 0.011111111111111112]",1.0,46.0,92,2,0.012997769455057805,"[0.021505376344086023, 0.010869565217391304, 0.01098901098901099, 0.011111111111111112]",1.0,46.0,92,2,-1.6078014,-1.664724
65,what will harold do after he rides away on his horse ?,implicit,"now , when the countess fraukirk had been away upon her wicked errand , strange things were happening at the castle at kirkwall . for harold , encouraged by his brother 's absence , offered his heart and hand once more to the lady morna . once more she refused him , and in order to make sure that the scene should not be repeated , she told him that she had plighted her troth to his brother . when he heard that this was so , rage and fury were like to devour him . mad with anger , he rushed from ",he will meet snorro .,visit snorro .,"after harold arrives on the shore, he jumps off his horse and rushes into the cold sea, thinking of snorro. he plans to get the love potion and then return home safely. he doesn't want to waste any time waiting for snorro to appear again. he knows that snorro won't come back anytime soon, but he needs to hurry to save him.",0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.030303030303030304,0.0,0.030303030303030304,0.030303030303030304,0.02455499133472534,"[0.05714285714285714, 0.028985507246376812, 0.014705882352941176, 0.014925373134328358]",1.0,13.8,69,5,0.022850994251305354,"[0.04285714285714286, 0.028985507246376812, 0.014705882352941176, 0.014925373134328358]",1.0,23.0,69,3,-1.1794508,-1.3434848
66,how did ian feel after he reached the place where the lady lived ?,implicit,"' bear me to the kingdom of the king under the waves , ' he answered , and one little bird flew on to his head , and the others perched on each of his shoulders , and he shut his eyes , and in a moment there he was in the country under the sea . then the birds flew away , and the young man looked about him , his heart beating fast at the thought that here dwelt the lady whom he had sought all the world over . he walked on through the streets , and presently he reached the house of a weaver who w",nervous .,excited .,"After reaching the place where the lady lived, Ian felt excited and relieved because he had finally found the woman he had been looking for. He could now enjoy her company and explore the surroundings of the castle, which seemed like a perfect fit for their relationship.",0.0,0.0,0.0,0.0,0.04166666666666667,0.0,0.04166666666666667,0.04166666666666667,0.02355442993488876,"[0.038461538461538464, 0.0196078431372549, 0.02, 0.02040816326530612]",1.0,25.5,51,2,0.026067261737789418,"[0.057692307692307696, 0.0196078431372549, 0.02, 0.02040816326530612]",1.0,25.5,51,2,-1.5026426,-1.3699874
67,how did maie feel after she saw the cow ?,implicit,"' what can that be ? ' said the old woman , as she peeped out of the door . ' it looks like a big seal , ' said matte . ' as sure as i live , it 's a cow ! ' exclaimed maie . and certainly it was a cow , a fine red cow , fat and flourishing , and looking as if it had been fed all its days on spinach . it wandered peacefully up and down the shore , and never so much as even looked at the poor little tufts of grass , as if it despised such fare . matte could not believe his eyes . but a cow she se",excited .,excited .,"maie felt surprised and happy when she saw the cow . it was beautiful and kind , and she loved the fact that she could feed the cow all day long . she also thought that the cow was quite lovely and fit for eating .",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02614431568998955,"[0.0425531914893617, 0.021739130434782608, 0.022222222222222223, 0.022727272727272728]",1.0,23.0,46,2,0.02614431568998955,"[0.0425531914893617, 0.021739130434782608, 0.022222222222222223, 0.022727272727272728]",1.0,23.0,46,2,-1.3816688,-1.3816688
68,why didn't matte believe what the young men said ?,implicit,"matte did not understand . he had never read kalevala and knew nothing of the sea gods of old , but the students proceeded to explain to him . ' ahti , ' said they , ' is a mighty king who lives in his dominion of ahtola , and has a rock at the bottom of the sea , and possesses besides a treasury of good things . he rules over all fish and animals of the deep ; he has the finest cows and the swiftest horses that ever chewed grass at the bottom of the ocean . he who stands well with ahti is soon ",the young men did not see ahti with their own eyes .,it does n't sound real .,"Matte was skeptical about the story because he had never read or heard of anything related to the sea gods. The young men told him that ahti, the king of the sea, lived in his dominions and possessed treasures of gold and silver. He also told Matte that the waters were calm and the wind was gentle, suggesting that the young men's story was true. However, Matte could not prove this without more evidence. Therefore, he did not believe them.",0.13043478260869565,0.06666666666666667,0.10869565217391304,0.10869565217391304,0.0,0.0,0.0,0.0,0.026576534489841503,"[0.08791208791208792, 0.044444444444444446, 0.011235955056179775, 0.011363636363636364]",1.0,7.5,90,12,0.013288267244920745,"[0.02197802197802198, 0.011111111111111112, 0.011235955056179775, 0.011363636363636364]",1.0,15.0,90,6,-1.1116966,-1.7037141
69,who had a crown of gold and pearls upon her head and her wrinkles all gone ?,implicit,"one night the prince returned after a longer chase than usual , and he was so tired that he went up straight to bed . suddenly he was awakened by a strange noise in the room , and suspecting that a robber might have stolen in , he jumped out of bed , and seized his sword , which lay ready to his hand . then he perceived that the noise proceeded from the next room , which belonged to the princess , and was lighted by a burning torch . creeping softly to the door , he peeped through it , and behel",the gentleman 's wife .,his wife .,"The answer is the princess. The text states that the princess had a crown of gold and pearls on her head, and her wrinkles were all gone. Therefore, the answer is the princess.",0.054054054054054064,0.0,0.054054054054054064,0.054054054054054064,0.0,0.0,0.0,0.0,0.03511091977922844,"[0.07692307692307693, 0.02631578947368421, 0.02702702702702703, 0.027777777777777776]",1.0,7.6,38,5,0.03172629746109536,"[0.05128205128205128, 0.02631578947368421, 0.02702702702702703, 0.027777777777777776]",1.0,12.666666666666666,38,3,-1.4883595,-1.6718752
70,what did the gentleman do after he caught up with the old woman ?,implicit,"left to himself , the full horror of his coming death rushed upon the young man , and he understood that he had thrown away his sole chance of life . well , if he must , he must , he said to himself , and began to run as fast as he could after the old crone , who by this time could scarcely be seen , even in the moonlight . who would have believed a woman past ninety could walk with such speed ? it seemed more like flying ! but at length , breathless and exhausted , he reached her side , and gas",apologized to her .,"he said "" i was wrong , and will thankfully accept the offer you made me "" .","The gentleman ran after the old woman, who could not be seen any longer.",0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.07692375026049747,"[0.11764705882352941, 0.0625, 0.06666666666666667, 0.07142857142857142]",1.0,4.0,16,4,0.08072929091937893,"[0.23529411764705882, 0.0625, 0.06666666666666667, 0.07142857142857142]",0.8824969025845955,0.8888888888888888,16,18,-1.3240252,-1.2728976
71,why didn't matte agree with maie after she said they had four alder bushes and sixteen tufts of grass to feed the cow ?,implicit,"' what would you do with a cow ? ' asked matte . ' she could not swim so far , and our boat is not large enough to bring her over here ; and even if we had her , we have nothing to feed her on . ' ' we have four alder bushes and sixteen tufts of grass , ' rejoined maie . ' yes , of course , ' laughed matte , ' and we have also three plants of garlic . garlic would be fine feeding for her . ' ' every cow likes salt herring , ' rejoined his wife . ' even prince is fond of fish . ' ' that may be , ",it was n't enough food for the cow .,it is not enough to feed the cow .,"After matte said that they only had four alder bushes and sixteen tufts of grass, it seems that matte was concerned about the possibility of having to feed their cow on salt herring. The other options provided were either garlic or plantains which both seem less suitable than salt herring. Therefore, matte might have been more inclined towards using salt herring instead of other options since he believed the cow would enjoy it. However, this conclusion is based on initial statements and does not provide specific reasons behind",0.08247422680412371,0.02105263157894737,0.08247422680412371,0.08247422680412371,0.14583333333333331,0.04255319148936171,0.10416666666666666,0.10416666666666666,0.01990740962536023,"[0.06315789473684211, 0.02127659574468085, 0.010752688172043012, 0.010869565217391304]",1.0,10.444444444444445,94,9,0.0243814978413515,"[0.09473684210526316, 0.031914893617021274, 0.010752688172043012, 0.010869565217391304]",1.0,10.444444444444445,94,9,-1.5954527,-1.481696
72,what will countess fraukirk do the next day ?,implicit,""" let us hold our peace till after yule , "" she pleaded . "" it will be a joy to keep our secret to ourselves for a little space ; there will be time enough then to let all the world know . "" rather reluctantly , earl paul agreed ; and next day he set off for the palace at orphir , leaving his lady - love behind him . little he guessed the danger he was in ! for , all unknown to him , his step - aunt , countess fraukirk , had chanced to be in the hall , the evening before , hidden behind a curtai",meet with snorro the dwarf .,seek snorro 's help to kill paul .,countess fraukirk will try to get away from paul.,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.12605968092174913,"[0.18181818181818182, 0.1, 0.1111111111111111, 0.125]",1.0,1.6666666666666667,10,6,0.17827531042796255,"[0.36363636363636365, 0.2, 0.1111111111111111, 0.125]",1.0,1.25,10,8,-1.2673491,-0.7124036
73,what will happen after harold finds out about paul's and lady morna's engagement ?,implicit,"she agreed willingly . hiding her rosy face on his shoulder , she confessed that she had loved him from the very first day that she had seen him ; and ever since that moment she had determined that , if she could not we d him , she would we d no other man . for a little time they sat together , rejoicing in their new - found happiness . then earl paul sprang to his feet . "" let us go and tell the good news to my mother and my brother , "" he said . "" harold may be disappointed at first , for i kn",harold will try to win lady morna 's love .,he will kill paul .,"After harold finds out about paul's and lady morna's engagement, he will likely be upset and hurt. He might feel betrayed or angry that his beloved has chosen another man. However, he is unlikely to abandon his wife and brother because he knows that he can't stop them from falling in love. The couple will likely try to convince each other to stay together, even though they don't want to give up their love for each other. They will probably find a way to keep their relationship",0.16,0.06122448979591837,0.1,0.1,0.06315789473684211,0.021505376344086023,0.042105263157894736,0.042105263157894736,0.02367403316775204,"[0.08421052631578947, 0.031914893617021274, 0.010752688172043012, 0.010869565217391304]",1.0,9.4,94,10,0.01798837522415741,"[0.042105263157894736, 0.02127659574468085, 0.010752688172043012, 0.010869565217391304]",1.0,18.8,94,5,-0.9573442,-1.7617368
74,"why did the dragon king, doctor, and chief steward begin to thank the jelly fish profusely when they first saw him return ?",implicit,"the chief steward thought for some time , and then , as if struck by a sudden thought , said joyfully : "" i know what we must do ! there is the kurage ( jelly fish ) . he is certainly ugly to look at , but he is proud of being able to walk on land with his four legs like a tortoise . let us send him to the island of monkeys to catch one . "" the jelly fish was then summoned to the king 's presence , and was told by his majesty what was required of him . the jelly fish , on being told of the unexp",they thought he brought the monkey .,they assumed he had the monkey .,"The jellyfish was thanked because he had returned safely and unharmed from his adventure in the jungle. Additionally, he was thanked for helping to rescue the king and his servants from danger, which meant a lot to them. The jellyfish also received praise for his bravery and ingenuity, which was greatly appreciated. The dragon king was grateful for the kindness shown towards him, and he hoped that he could help other animals in the future. Overall, the jellyfish felt good about himself and his role",0.04395604395604396,0.0,0.04395604395604396,0.04395604395604396,0.06593406593406594,0.02247191011235955,0.06593406593406594,0.06593406593406594,0.015126360242232706,"[0.042105263157894736, 0.010638297872340425, 0.010752688172043012, 0.010869565217391304]",1.0,13.428571428571429,94,7,0.019020391038010266,"[0.05263157894736842, 0.02127659574468085, 0.010752688172043012, 0.010869565217391304]",1.0,13.428571428571429,94,7,-1.8120811,-1.8483057
75,how did the gentleman feel after he threw away his only chance to live ?,implicit,"left to himself , the full horror of his coming death rushed upon the young man , and he understood that he had thrown away his sole chance of life . well , if he must , he must , he said to himself , and began to run as fast as he could after the old crone , who by this time could scarcely be seen , even in the moonlight . who would have believed a woman past ninety could walk with such speed ? it seemed more like flying ! but at length , breathless and exhausted , he reached her side , and gas",horrified .,full of horror .,The young man felt guilty and ashamed because he had thrown away his chance to live.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07223943354597204,"[0.1111111111111111, 0.058823529411764705, 0.0625, 0.06666666666666667]",1.0,8.5,17,2,0.07223943354597204,"[0.1111111111111111, 0.058823529411764705, 0.0625, 0.06666666666666667]",1.0,4.25,17,4,-1.0236115,-1.2604053
76,how did the bonze feel when the farmer refused to sell his pears to him ?,implicit,"once upon a time there was a farmer who had carted pears to market . since they were very sweet and fragrant , he hoped to get a good price for them . a bonze with a torn cap and tattered robe stepped up to his cart and asked for one . the farmer repulsed him , but the bonze did not go . then the farmer grew angry and began to call him names . the bonze said : "" you have pears by the hundred in your cart . i only ask for one . surely that does you no great injury . why suddenly grow so angry abo",frustrated .,calm .,"the bonze felt angry and upset at being rejected by the farmer for one pear instead of paying for all 100 pears. this made him furious and frustrated, causing him to become aggressive and hostile towards the farmer. he became enraged and attacked the farmer, trying to make him pay for the pear and take it away from him. ultimately, the farmer's anger escalated and he decided to physically attack the bonze, resulting in him breaking off the ties between them and leaving the farmer without",0.022727272727272724,0.0,0.022727272727272724,0.022727272727272724,0.0,0.0,0.0,0.0,0.014228866615678676,"[0.031914893617021274, 0.010752688172043012, 0.010869565217391304, 0.01098901098901099]",1.0,46.5,93,2,0.012857232383024475,"[0.02127659574468085, 0.010752688172043012, 0.010869565217391304, 0.01098901098901099]",1.0,46.5,93,2,-1.6238241,-1.5446136
77,what happened because the happy hunter did not know hot to fish properly ?,implicit,"the happy hunter took his brother 's much - prized fishing hook and rod and went down to the seashore and sat down on the rocks . he baited his hook and then threw it into the sea clumsily . he sat and gazed at the little float bobbing up and down in the water , and longed for a good fish to come and be caught . every time the buoy moved a little he pulled up his rod , but there was never a fish at the end of it , only the hook and the bait . if he had known how to fish properly , he would have ",he was unable to catch any fish .,he had lost his hook .,"The happy hunter learned that hot to fish properly meant using a hook with a sharp point and carefully tying a line around it, which would make the fish go faster when thrown into the water. By doing this, the happy hunter was able to catch more fish than usual. However, even though the happy hunter used proper fishing techniques, he still struggled with catching fish.",0.136986301369863,0.028169014084507043,0.10958904109589043,0.10958904109589043,0.05633802816901409,0.0,0.028169014084507046,0.028169014084507046,0.0295303413703878,"[0.0945945945945946, 0.0410958904109589, 0.013888888888888888, 0.014084507042253521]",1.0,9.125,73,8,0.019508713982686388,"[0.05405405405405406, 0.0136986301369863, 0.013888888888888888, 0.014084507042253521]",1.0,12.166666666666666,73,6,-1.1214182,-1.4792264
78,why didn't the goodman have his coat when he was chasing the bannock ?,implicit,""" what 's that ? "" said he , "" for the bowl of brose that i had at supper - time was n't very big . "" "" catch it , then , "" answered his wife , "" and i 'll have a bit , too . quick ! quick ! throw your coat over it or it will be away . "" so the goodman threw his coat right on the top of the little bannock , and almost managed to smother it ; but it struggled bravely , and got out , breathless and hot , from under it . then it ran out into the grey light again , for night was beginning to fall , ",he threw it on the bannock .,the goodman threw his coat right on top of the little bannock .,The goodman lost his coat because it got caught in the bannock while chasing it.,0.28571428571428575,0.10526315789473682,0.28571428571428575,0.28571428571428575,0.4444444444444445,0.16,0.4444444444444445,0.4444444444444445,0.11502783619900048,"[0.29411764705882354, 0.125, 0.06666666666666667, 0.07142857142857142]",1.0,2.2857142857142856,16,7,0.12512236921161915,"[0.4117647058823529, 0.125, 0.06666666666666667, 0.07142857142857142]",1.0,1.2307692307692308,16,13,-0.8544046,-0.5604891
79,why did snorro lose all chance of finding the magic carbuncle ?,implicit,"no one knew what had become of them ; a few people were inclined to think that the dwarf and his raven had accompanied the countess fraukirk and the countess helga on their flight , but the greater part of the islanders held to the belief , which i think was the true one , that the powers of the air spirited snorro away , and shut him up in some unknown place as a punishment for his wickedness , and that his raven accompanied him . at any rate , he was never seen again by any living person , and",he did not live on the island anymore .,he no longer lived near wart hill .,"snorro lost all chance of finding the magic carbuncle because he was never seen again by anyone, including himself. this was a punishment given by the powers of the air spirits for his wickedness, and his raven companion could not accompany him back home. therefore, it is likely that he became separated from his family and friends forever. there is no evidence to suggest that snorro ever returned to the island after being separated, and his disappearance has been widely believed to be due to his imprisonment",0.08421052631578949,0.02150537634408602,0.08421052631578949,0.08421052631578949,0.04255319148936171,0.0,0.04255319148936171,0.04255319148936171,0.01990740962536023,"[0.06315789473684211, 0.02127659574468085, 0.010752688172043012, 0.010869565217391304]",1.0,10.444444444444445,94,9,0.015126360242232706,"[0.042105263157894736, 0.010638297872340425, 0.010752688172043012, 0.010869565217391304]",1.0,11.75,94,8,-1.1024891,-1.4140575
80,what did the sea king do to help the happy hunter ?,implicit,""" perhaps your daughters have told you , king ryn jin , that i have come here to try and recover my brother 's fishing hook , which i lost while fishing the other day . may i ask you to be so kind as to inquire of all your subjects if any of them have seen a fishing hook lost in the sea ? "" "" certainly , "" said the obliging sea king , "" i will immediately summon them all here and ask them . """,summon all his subjects and ask them about the hook .,summon all of his subjects .,The sea king asked his subjects to go to him and ask for their help. He also summoned some fishermen who were nearby to assist him in finding the lost fishing hook.,0.2857142857142857,0.09999999999999999,0.2857142857142857,0.2857142857142857,0.10810810810810811,0.05714285714285715,0.10810810810810811,0.10810810810810811,0.07103702656973529,"[0.22857142857142856, 0.11764705882352941, 0.030303030303030304, 0.03125]",1.0,3.090909090909091,34,11,0.05023076320278877,"[0.11428571428571428, 0.058823529411764705, 0.030303030303030304, 0.03125]",1.0,5.666666666666667,34,6,-0.70242447,-1.310336
81,why did lady morna tell harold that she was engaged to his brother ?,implicit,"now , when the countess fraukirk had been away upon her wicked errand , strange things were happening at the castle at kirkwall . for harold , encouraged by his brother 's absence , offered his heart and hand once more to the lady morna . once more she refused him , and in order to make sure that the scene should not be repeated , she told him that she had plighted her troth to his brother . when he heard that this was so , rage and fury were like to devour him . mad with anger , he rushed from ",she did not want him to bother her anymore .,top stop harold from proposing again .,"Lady Morna told Harold that she was engaged because she had wanted to marry Harlow, the daughter of the Countess Fraukirk, but he had rejected her. She felt that if she could persuade Harlow to marry someone else, they would end their relationship.",0.11538461538461539,0.0,0.11538461538461539,0.11538461538461539,0.04081632653061224,0.0,0.04081632653061224,0.04081632653061224,0.031489752652479004,"[0.10204081632653061, 0.020833333333333332, 0.02127659574468085, 0.021739130434782608]",1.0,4.8,48,10,0.025042878540631138,"[0.04081632653061224, 0.020833333333333332, 0.02127659574468085, 0.021739130434782608]",1.0,6.857142857142857,48,7,-1.0403744,-1.1753962
82,why did the shepherd and his wife want to catch the bannock ?,implicit,"so jock ran into the dark corner behind the chair ; but , in his hurry , he tripped and fell , and the wee bannock jumped over him and flew laughing out at the door . through the whins and up the hillside it ran , and over the top of the hill , to a shepherd 's cottage on the other side . the inmates were just sitting down to their porridge , and the goodwife was scraping the pan . "" save us and help us , "" she exclaimed , stopping with the spoon half - way to her mouth . "" there 's a wee bannoc",they wanted to eat the bannock with their porridge .,to eat it with porridge .,the bannock came in to warm itself at the fire place because the goodwife wanted to keep warm while the shepherd slept.,0.2580645161290322,0.13793103448275862,0.1935483870967742,0.1935483870967742,0.07407407407407407,0.0,0.07407407407407407,0.07407407407407407,0.0916585247474253,"[0.25, 0.13043478260869565, 0.045454545454545456, 0.047619047619047616]",1.0,2.3,23,10,0.05856458233275369,"[0.125, 0.043478260869565216, 0.045454545454545456, 0.047619047619047616]",1.0,3.8333333333333335,23,6,-1.3245946,-1.7008724
